4141,2.17E+08,Rhode Island College                                                  ,Rhode Island College                                                  ,600 MOUNT PLEASANT AVE                                                    ,PROVIDENCE          ,RI,2.91E+07,1,"Public, 4-year or above             ",2744,5956,8700,C+,0,0,2,0,0,0,10,9,1,0,0,0
4142,2.29E+08,Texas Southern University                                             ,Main Campus                                                           ,3100 CLEBURNE ST                                                          ,HOUSTON             ,TX,77004,1,"Public, 4-year or above             ",3553,5150,8703,D ,0,0,4,1,21,20,148,13,0,3,42,12
4143,2.40E+08,University of Wisconsin-Platteville                                   ,University of Wisconsin Platteville                                   ,1 UNIVERSITY PLZ                                                          ,PLATTEVILLE         ,WI,5.38E+08,1,"Public, 4-year or above             ",5585,3127,8712,D-,0,0,19,0,2,2,23,8,4,2,56,196
4146,1.23E+08,Santa Clara University                                                ,Main Campus - Santa Clara University                                  ,500 EL CAMINO REAL                                                        ,SANTA CLARA         ,CA,95053,2,"Private nonprofit, 4-year or above  ",4479,4291,8770,D+,0,0,8,0,0,3,14,5,0,2,4,1
4147,1.62E+08,College of Southern Maryland                                          ,La Plata Campus                                                       ,8730 Mitchell Rd                                                          ,La Plata            ,MD,2.06E+08,4,"Public, 2-year                      ",3382,5399,8781,A ,0,0,0,0,0,0,0,0,0,1,9,0
4149,1.17E+08,University of La Verne                                                ,MAIN CAMPUS                                                           ,1950 THIRD ST                                                             ,LA VERNE            ,CA,9.18E+08,2,"Private nonprofit, 4-year or above  ",3591,5205,8796,C+,0,0,2,0,1,3,33,6,0,0,2,0
4153,3.84E+08,Estrella Mountain Community College                                   ,Main Campus                                                           ,3000 N DYSART RD                                                          ,Avondale            ,AZ,8.54E+08,4,"Public, 2-year                      ",3673,5159,8832,B ,0,0,0,0,0,2,0,2,0,0,0,0
4157,2.22E+08,Tennessee State University                                            ,Main Campus                                                           ,3500 JOHN MERRITT BLVD.                                                   ,NASHVILLE           ,TN,3.72E+08,1,"Public, 4-year or above             ",3289,5594,8883,D-,0,0,6,0,26,13,57,8,0,23,104,44
4158,1.99E+08,Pitt Community College                                                ,Main Campus                                                           ,1986 Pitt Tech Road                                                       ,WINTERVILLE         ,NC,28590,4,"Public, 2-year                      ",3517,5385,8902,B-,0,0,1,0,0,4,4,0,0,2,3,0
4159,1.10E+08,California State University-Stanislaus                                ,CSU Stanislaus - Turlock                                              ,One University Circle                                                     ,TURLOCK             ,CA,95382,1,"Public, 4-year or above             ",3111,5806,8917,D+,0,0,4,0,3,1,19,14,2,3,8,21
4160,1.71E+08,Northern Michigan University                                          ,Northern Michigan University                                          ,1401 PRESQUE ISLE                                                         ,MARQUETTE           ,MI,49855,1,"Public, 4-year or above             ",4038,4880,8918,F ,0,0,29,0,0,6,31,6,0,0,168,108
4161,1.62E+08,University of Southern Maine                                          ,Gorham Campus                                                         ,37 College Ave.                                                           ,Gorham              ,ME,4.04E+07,1,"Public, 4-year or above             ",3629,5294,8923,F ,0,0,29,0,0,1,6,2,6,1,70,95
4164,1.60E+08,Northwestern State University of Louisiana                            ,Main Campus                                                           ,UNIVERSITY PARKWAY                                                        ,NATCHITOCHES        ,LA,71497,1,"Public, 4-year or above             ",2749,6195,8944,C-,0,0,1,0,0,8,88,4,0,5,42,13
4165,1.18E+08,Los Angeles Mission College                                           ,Los Angeles Mission College                                           ,13356 Eldridge Avenue                                                     ,Sylmar              ,CA,9.13E+08,4,"Public, 2-year                      ",3602,5388,8990,C+,0,0,1,0,0,2,0,1,0,0,1,0
4166,1.32E+08,Barry University                                                      ,Main Campus                                                           ,11300 NE 2ND AVE                                                          ,MIAMI               ,FL,3.32E+08,2,"Private nonprofit, 4-year or above  ",3069,5961,9030,B-,0,0,1,0,2,1,34,3,0,0,8,0
4167,1.85E+08,Hudson County Community College                                       ,Main Campus                                                           ,25 JOURNAL SQ                                                             ,JERSEY CITY         ,NJ,7.31E+07,4,"Public, 2-year                      ",3727,5309,9036,D ,1,0,0,0,0,0,0,0,0,0,0,0
4168,1.68E+08,University of Massachusetts-Dartmouth                                 ,Main Campus                                                           ,285 OLD WESTPORT RD                                                       ,NORTH DARTMOUTH     ,MA,2.75E+07,1,"Public, 4-year or above             ",4638,4415,9053,F ,0,0,17,0,9,43,64,5,57,9,21,148
4171,1.86E+08,Passaic County Community College                                      ,Main Campus                                                           ,ONE COLLEGE BLVD                                                          ,PATERSON            ,NJ,7.51E+07,4,"Public, 2-year                      ",3583,5546,9129,B+,0,0,0,0,2,0,15,1,0,0,2,0
4173,1.76E+08,Jackson State University                                              ,Main Campus                                                           ,1400 J R Lynch St.                                                        ,Jackson             ,MS,39217,1,"Public, 4-year or above             ",3204,5930,9134,D ,0,0,0,0,72,5,119,10,1,7,10,1
4176,1.03E+08,University of Alaska Fairbanks                                        ,University of Alaska Fairbanks                                        ,P.O. Box 757480                                                           ,FAIRBANKS           ,AK,9.98E+08,1,"Public, 4-year or above             ",3892,5274,9166,F ,0,0,27,2,0,5,20,4,0,2,64,122
4177,1.14E+08,Evergreen Valley College                                              ,Evergreen Valley Community College                                    ,3095 YERBA BUENA RD                                                       ,SAN JOSE            ,CA,9.51E+08,4,"Public, 2-year                      ",4228,4983,9211,B ,0,0,0,0,1,1,10,12,0,0,4,2
4178,1.98E+08,Cape Fear Community College                                           ,Downtown Campus                                                       ,411 NORTH FRONT ST                                                        ,WILMINGTON          ,NC,28401,4,"Public, 2-year                      ",4291,4955,9246,A-,0,0,0,0,0,0,0,0,0,0,0,0
4180,1.14E+08,College of the Desert                                                 ,Main Campus                                                           ,43-500 MONTEREY ST                                                        ,PALM DESERT         ,CA,92260,4,"Public, 2-year                      ",4269,4990,9259,B ,0,0,1,0,0,0,15,13,0,1,2,5
4181,2.40E+08,University of Wisconsin-Stout                                         ,Main Campus                                                           ,PO Box 790                                                                ,MENOMONIE           ,WI,5.48E+08,1,"Public, 4-year or above             ",4690,4623,9313,D ,0,0,11,0,0,2,10,2,1,2,138,409
4182,1.73E+08,Anoka-Ramsey Community College                                        ,Anoka-Ramsey Community College-Coon Rapids Campus                     ,"11200 MISSISSIPPI BLVD, NW                                                ",COON RAPIDS         ,MN,55433,4,"Public, 2-year                      ",3629,5691,9320,A-,0,0,0,0,0,1,0,0,0,0,1,0
4183,1.60E+08,University of New Orleans                                             ,Main Campus                                                           ,2000 Lakeshore Drive                                                      ,New Orleans         ,LA,70148,1,"Public, 4-year or above             ",4483,4840,9323,B-,0,0,0,1,3,1,21,8,0,2,23,0
4184,1.65E+08,Bristol Community College                                             ,Main Campus                                                           ,777 Elsbree St                                                            ,Fall River          ,MA,2.72E+07,4,"Public, 2-year                      ",3627,5708,9335,B ,0,0,0,0,0,0,0,1,0,0,0,0
4185,1.23E+08,College of San Mateo                                                  ,College of San Mateo                                                  ,1700 W HILLSDALE BLVD                                                     ,SAN MATEO           ,CA,9.44E+08,4,"Public, 2-year                      ",4818,4559,9377,B+,0,0,1,1,0,0,3,2,0,0,0,1
4186,2.09E+08,Mt Hood Community College                                             ,Gresham Campus                                                        ,26000 SE STARK ST                                                         ,GRESHAM             ,OR,9.70E+08,4,"Public, 2-year                      ",4420,4973,9393,C-,0,0,3,0,1,4,5,35,3,1,1,0
4188,1.23E+08,San Jose City College                                                 ,San Jose City College                                                 ,2100 MOORPARK AVE                                                         ,SAN JOSE            ,CA,9.51E+08,4,"Public, 2-year                      ",4244,5202,9446,B-,0,0,0,0,1,0,13,11,0,2,7,6
4190,3.64E+08,Paradise Valley Community College                                     ,Main Campus                                                           ,18401 N 32ND ST                                                           ,PHOENIX             ,AZ,85032,4,"Public, 2-year                      ",4145,5332,9477,B-,0,0,1,0,0,0,2,1,1,1,2,0
4192,1.74E+08,Normandale Community College                                          ,Main Campus                                                           ,9700 FRANCE AVE S                                                         ,BLOOMINGTON         ,MN,5.54E+08,4,"Public, 2-year                      ",4300,5208,9508,B ,0,0,1,0,0,0,0,0,1,0,0,0
4194,1.19E+08,Monterey Peninsula College                                            ,Monterey Campus                                                       ,980 FREMONT ST                                                            ,MONTEREY            ,CA,9.39E+08,4,"Public, 2-year                      ",4935,4584,9519,B ,0,0,2,0,0,1,9,1,0,1,2,1
4200,1.25E+08,West Valley College                                                   ,WEST VALLEY COLLEGE                                                   ,14000 FRUITVALE AVE                                                       ,SARATOGA            ,CA,9.51E+08,4,"Public, 2-year                      ",4334,5302,9636,C+,0,0,1,0,1,4,14,4,0,1,5,1
4201,4.60E+08,Norco College                                                         ,Norco College                                                         ,2001 Third St                                                             ,Norco               ,CA,9.29E+08,4,"Public, 2-year                      ",4413,5235,9648,B ,0,0,0,0,0,0,4,2,0,1,0,2
4202,1.18E+08,Loyola Marymount University                                           ,Main Campus                                                           ,One LMU Drive                                                             ,LOS ANGELES         ,CA,9.00E+08,2,"Private nonprofit, 4-year or above  ",4026,5635,9661,D+,0,0,11,0,0,1,74,2,0,0,5,3
4203,2.40E+08,University of Wisconsin-Stevens Point                                 ,Main Campus                                                           ,MAIN ST                                                                   ,STEVENS POINT       ,WI,54481,1,"Public, 4-year or above             ",4544,5117,9661,B-,0,0,5,0,0,2,1,0,5,2,55,249
4204,1.69E+08,Mott Community College                                                ,Main Campus                                                           ,1401 E COURT ST                                                           ,FLINT               ,MI,48503,4,"Public, 2-year                      ",4039,5644,9683,C-,0,0,3,2,3,2,1,8,1,2,29,2
4207,1.91E+08,Fashion Institute of Technology                                       ,FASHION INSTITUTE OF TECHNOLOGY                                       ,7th Avenue  at  27th Street                                               ,NEW YORK            ,NY,1.00E+08,1,"Public, 4-year or above             ",1503,8252,9755,A ,0,0,0,0,0,0,3,0,0,0,0,0
4208,1.45E+08,Eastern Illinois University                                           ,Main Campus                                                           ,600 LINCOLN AVE                                                           ,CHARLESTON          ,IL,61920,1,"Public, 4-year or above             ",3927,5848,9775,D-,0,0,13,0,2,20,19,0,0,0,52,11
4209,1.81E+08,Bellevue University                                                   ,Main Campus                                                           ,1000 GALVIN RD S                                                          ,BELLEVUE            ,NE,6.80E+08,2,"Private nonprofit, 4-year or above  ",4719,5069,9788,A ,0,0,0,0,0,0,0,0,0,0,0,0
4211,2.11E+08,Bucks County Community College                                        ,Newtown Campus                                                        ,275 SWAMP RD                                                              ,Newtown             ,PA,1.89E+08,4,"Public, 2-year                      ",4446,5434,9880,B-,0,0,1,0,1,2,1,0,0,0,7,0
4212,1.51E+08,University of Southern Indiana                                        ,Main Campus                                                           ,8600 UNIVERSITY BLVD                                                      ,EVANSVILLE          ,IN,47712,1,"Public, 4-year or above             ",3824,6078,9902,D ,0,0,8,0,0,3,7,1,6,0,48,142
4213,1.87E+08,Seton Hall University                                                 ,Main Campus                                                           ,400 S ORANGE AVE                                                          ,SOUTH ORANGE        ,NJ,7.08E+07,2,"Private nonprofit, 4-year or above  ",4061,5842,9903,D ,0,0,8,0,1,2,18,4,0,2,12,2
4218,1.24E+08,Skyline College                                                       ,Skyline College                                                       ,3300 COLLEGE DR                                                           ,SAN BRUNO           ,CA,9.41E+08,4,"Public, 2-year                      ",4786,5281,10067,C+,0,0,1,0,1,5,7,5,0,2,2,1
4221,2.32E+08,John Tyler Community College                                          ,Main Campus                                                           ,13101 JEFFERSON DAVIS HWY                                                 ,CHESTER             ,VA,2.38E+08,4,"Public, 2-year                      ",4303,5800,10103,A ,0,0,0,0,0,1,0,1,0,0,0,0
4222,1.76E+08,Mississippi Gulf Coast Community College                              ,Perkinston Campus                                                     ,51 MAIN STREET                                                            ,PERKINSTON          ,MS,39573,4,"Public, 2-year                      ",4084,6022,10106,C+,0,0,0,0,0,4,81,1,0,5,57,20
4223,2.00E+08,Western Carolina University                                           ,Main Campus                                                           ,Western Carolina University                                               ,CULLOWHEE           ,NC,2.87E+08,1,"Public, 4-year or above             ",4365,5742,10107,D-,0,0,18,0,2,2,72,1,1,6,65,117
4225,2.11E+08,Bloomsburg University of Pennsylvania                                 ,Main Campus                                                           ,400 E SECOND ST                                                           ,BLOOMSBURG          ,PA,17815,1,"Public, 4-year or above             ",4294,5833,10127,D-,0,0,9,0,2,4,13,2,1,0,76,722
4227,1.44E+08,Columbia College-Chicago                                              ,Columbia College Chicago                                              ,600 SOUTH MICHIGAN                                                        ,CHICAGO             ,IL,6.06E+08,2,"Private nonprofit, 4-year or above  ",4492,5650,10142,D-,0,0,14,0,7,3,53,0,0,0,23,0
4229,1.19E+08,Merced College                                                        ,Merced College                                                        ,3600 M ST                                                                 ,MERCED              ,CA,9.53E+08,4,"Public, 2-year                      ",4436,5769,10205,B ,0,0,0,0,1,0,11,2,0,2,2,2
4230,1.36E+08,Pasco-Hernando Community College                                      ,West Campus                                                           ,10230 Ridge Road                                                          ,New Port Richey     ,FL,3.47E+08,4,"Public, 2-year                      ",3960,6246,10206,A ,0,0,0,0,0,0,0,0,0,0,0,0
4231,1.91E+08,Dutchess Community College                                            ,Main Campus                                                           ,53 PENDELL RD                                                             ,POUGHKEEPSIE        ,NY,1.26E+08,4,"Public, 2-year                      ",4690,5542,10232,C ,0,0,8,0,1,0,1,2,0,0,2,0
4232,2.19E+08,University of South Dakota                                            ,Main Campus                                                           ,414 E CLARK ST                                                            ,VERMILLION          ,SD,5.71E+08,1,"Public, 4-year or above             ",3947,6288,10235,D ,0,0,9,0,0,5,18,0,0,0,59,127
4233,1.72E+08,Saginaw Valley State University                                       ,Saginaw Valley State University                                       ,7400 BAY RD                                                               ,UNIVERSITY CENTER   ,MI,48710,1,"Public, 4-year or above             ",4239,6001,10240,C-,0,0,5,0,1,3,27,2,0,1,56,280
4237,1.94E+08,The New School                                                        ,Main Campus                                                           ,66 W 12 ST                                                                ,NEW YORK            ,NY,10011,2,"Private nonprofit, 4-year or above  ",3172,7129,10301,C-,0,0,5,0,0,1,2,0,1,0,0,0
4239,1.06E+08,Scottsdale Community College                                          ,Main Campus                                                           ,9000 E CHAPARRAL RD                                                       ,SCOTTSDALE          ,AZ,85256,4,"Public, 2-year                      ",4803,5510,10313,B ,0,0,1,0,0,2,6,3,0,0,2,0
4240,2.02E+08,Case Western Reserve University                                       ,Main Campus                                                           ,10900 EUCLID AVE                                                          ,CLEVELAND           ,OH,4.41E+08,2,"Private nonprofit, 4-year or above  ",5231,5094,10325,D-,0,0,21,0,10,1,63,8,2,0,1,0
4241,2.24E+08,North Central Texas College                                           ,NCTC-Gainesville Campus (main)                                        ,1525 West California                                                      ,GAINESVILLE         ,TX,7.62E+08,4,"Public, 2-year                      ",4350,5985,10335,A ,0,0,0,0,2,1,2,3,0,0,3,1
4242,1.12E+08,Coastline Community College                                           ,Coastline College Center                                              ,11460 Warner Avenue                                                       ,Fountain Valley     ,CA,9.27E+08,4,"Public, 2-year                      ",5709,4669,10378,A ,0,0,0,0,0,0,0,0,0,0,0,0
4243,2.20E+08,Austin Peay State University                                          ,Main Campus                                                           ,601 COLLEGE ST                                                            ,CLARKSVILLE         ,TN,37044,1,"Public, 4-year or above             ",4073,6326,10399,C-,0,0,4,0,4,2,41,1,0,4,8,5
4244,1.27E+08,Community College of Denver                                           ,CCD Auraria                                                           ,1111 W. Colfax Ave.                                                       ,DENVER              ,CO,8.02E+08,4,"Public, 2-year                      ",4613,5819,10432,D ,0,0,3,0,6,7,108,30,0,4,45,3
4246,1.40E+08,Chattahoochee Technical College                                       ,Main Campus                                                           ,980 S COBB DR                                                             ,MARIETTA            ,GA,3.01E+08,4,"Public, 2-year                      ",4556,5914,10470,A ,0,0,0,0,0,0,2,0,0,0,0,0
4248,2.39E+08,Fox Valley Technical College                                          ,Fox Valley Technical College                                          ,1825 N BLUEMOUND DR                                                       ,APPLETON            ,WI,5.49E+08,4,"Public, 2-year                      ",5367,5144,10511,A-,0,0,0,0,0,1,2,0,0,0,4,1
4249,2.40E+08,University of Wisconsin-La Crosse                                     ,Main Campus                                                           ,1725 STATE ST                                                             ,LA CROSSE           ,WI,5.46E+08,1,"Public, 4-year or above             ",4500,6020,10520,C-,0,0,1,0,0,3,0,1,0,2,122,663
4252,2.17E+08,Villanova University                                                  ,Main Campus                                                           ,800 LANCASTER AVE                                                         ,VILLANOVA           ,PA,1.91E+08,2,"Private nonprofit, 4-year or above  ",5236,5460,10696,D-,0,0,22,0,0,10,49,8,4,0,18,118
4254,1.50E+08,Waubonsee Community College                                           ,Sugar Grove Campus                                                    ,RT 47 AT WAUBONSEE DRIVE                                                  ,SUGAR GROVE         ,IL,6.06E+08,4,"Public, 2-year                      ",4747,5974,10721,A ,0,0,0,0,0,0,0,0,0,0,2,0
4258,1.46E+08,Illinois Central College                                              ,Main Campus                                                           ,ONE COLLEGE DR                                                            ,EAST PEORIA         ,IL,6.16E+08,4,"Public, 2-year                      ",4809,5961,10770,B ,0,0,0,0,0,2,16,1,0,0,9,43
4261,2.21E+08,Southwest Tennessee Community College                                 ,Macon Cove Campus                                                     ,5983 Macon Cove                                                           ,MEMPHIS             ,TN,3.81E+08,4,"Public, 2-year                      ",4102,6715,10817,B ,0,0,4,0,4,3,2,0,0,1,2,0
4262,1.48E+08,Northeastern Illinois University                                      ,Northeastern Illinois University Main Campus                          ,5500 N ST LOUIS AVE                                                       ,CHICAGO             ,IL,6.06E+08,1,"Public, 4-year or above             ",4701,6120,10821,B ,0,0,0,0,1,2,0,1,0,0,11,0
4263,2.02E+08,University of Dayton                                                  ,Main Campus                                                           ,300 COLLEGE PK                                                            ,DAYTON              ,OH,4.55E+08,2,"Private nonprofit, 4-year or above  ",5524,5311,10835,F ,0,0,22,0,1,9,85,3,8,2,66,113
4264,1.48E+08,Oakton Community College                                              ,Main Campus                                                           ,1600 E GOLF RD                                                            ,DES PLAINES         ,IL,6.00E+08,4,"Public, 2-year                      ",5288,5578,10866,C+,0,0,1,0,2,4,1,1,0,0,7,2
4265,1.68E+08,Tufts University                                                      ,Medford/Somerville Campus                                             ,419 Boston Avenue                                                         ,Medford             ,MA,2.16E+07,2,"Private nonprofit, 4-year or above  ",4945,5927,10872,D-,0,0,20,0,3,11,65,1,3,0,1,0
4266,2.23E+08,Amarillo College                                                      ,Washington Street Campus                                              ,2201 S. WASHINGTON                                                        ,AMARILLO            ,TX,79178,4,"Public, 2-year                      ",4242,6631,10873,A-,0,0,0,0,0,0,3,1,0,0,1,0
4268,2.40E+08,University of Wisconsin-Eau Claire                                    ,Main Campus                                                           ,Park and Garfield                                                         ,Eau Claire          ,WI,5.47E+08,1,"Public, 4-year or above             ",4452,6471,10923,D ,0,0,7,0,0,10,0,1,0,6,288,256
4272,1.57E+08,Murray State University                                               ,Main Campus                                                           ,218 WELLS HALL                                                            ,MURRAY              ,KY,4.21E+08,1,"Public, 4-year or above             ",4464,6479,10943,D ,0,0,13,0,3,3,44,4,10,0,55,27
4273,1.79E+08,Park University                                                       ,Park University                                                       ,8700 NW River Park Drive                                                  ,Parkville           ,MO,6.42E+08,2,"Private nonprofit, 4-year or above  ",5809,5169,10978,A ,0,0,5,0,0,1,2,1,1,0,1,0
4274,2.09E+08,Lane Community College                                                ,Main Campus                                                           ,4000 E 30TH AVE                                                           ,EUGENE              ,OR,97405,4,"Public, 2-year                      ",5385,5617,11002,C+,0,0,1,0,1,1,28,18,0,2,1,1
4275,1.60E+08,Louisiana Tech University                                             ,Louisiana Tech University                                             ,305 Wisteria                                                              ,RUSTON              ,LA,71272,1,"Public, 4-year or above             ",5591,5424,11015,C ,0,0,1,0,3,0,51,3,0,0,39,0
4276,1.95E+08,University of Rochester                                               ,Main Campus                                                           ,500 Wilson Boulevard                                                      ,Rochester           ,NY,1.46E+08,2,"Private nonprofit, 4-year or above  ",5342,5678,11020,F ,1,0,26,0,3,1,46,10,0,0,4,0
4277,2.34E+08,Thomas Nelson Community College                                       ,Main Campus                                                           ,99 Thomas Nelson Drive                                                    ,Hampton             ,VA,23666,4,"Public, 2-year                      ",4394,6639,11033,A-,0,0,0,0,1,0,0,3,0,0,3,0
4278,1.41E+08,Savannah College of Art and Design                                    ,Main Campus - Savannah                                                ,342 BULL ST                                                               ,SAVANNAH            ,GA,3.14E+08,2,"Private nonprofit, 4-year or above  ",4064,7029,11093,C+,0,0,1,0,6,2,5,4,0,0,27,0
4280,2.02E+08,Cincinnati State Technical and Community College                      ,Main Campus                                                           ,3520 Central Parkway                                                      ,Cincinnati          ,OH,4.52E+08,4,"Public, 2-year                      ",5654,5513,11167,A ,0,0,0,0,1,0,0,0,0,2,9,0
4283,1.83E+08,Truckee Meadows Community College                                     ,Main Campus                                                           ,7000 Dandini Blvd.                                                        ,Reno                ,NV,8.95E+08,4,"Public, 2-year                      ",5026,6178,11204,A ,0,0,0,0,1,0,4,2,1,0,1,1
4284,1.86E+08,Rutgers University-Newark                                             ,Rutgers University - Newark                                           ,123 Washington Street                                                     ,NEWARK              ,NJ,7102,1,"Public, 4-year or above             ",5842,5370,11212,D-,1,0,3,0,8,2,11,4,0,4,44,0
4285,1.50E+08,Triton College                                                        ,Main Campus                                                           ,2000 5th Ave.                                                             ,River Grove         ,IL,6.02E+08,4,"Public, 2-year                      ",4953,6272,11225,C+,0,0,1,0,0,3,4,2,0,4,2,0
4286,1.74E+08,University of Minnesota-Duluth                                        ,University of Minnesota Duluth                                        ,1049 University Drive                                                     ,Duluth              ,MN,55812,1,"Public, 4-year or above             ",5905,5336,11241,D+,0,0,13,0,0,4,10,0,1,1,168,680
4290,3.67E+08,California State University-San Marcos                                ,Main Campus                                                           ,333 S TWIN OAKS VALLEY RD                                                 ,San Marcos          ,CA,9.21E+08,1,"Public, 4-year or above             ",4418,6882,11300,C+,0,0,2,1,0,1,29,1,1,4,14,15
4291,1.67E+08,Massachusetts Institute of Technology                                 ,MIT                                                                   ,77 MASSACHUSETTS AVE                                                      ,CAMBRIDGE           ,MA,2.14E+07,2,"Private nonprofit, 4-year or above  ",7139,4162,11301,D ,1,0,28,0,3,2,38,5,3,0,6,0
4292,2.29E+08,Tyler Junior College                                                  ,Tyler Junior College (main campus)                                    ,1400 EAST FIFTH ST                                                        ,TYLER               ,TX,75701,4,"Public, 2-year                      ",4739,6569,11308,C-,0,0,2,0,0,2,9,1,0,1,14,2
4294,1.57E+08,Morehead State University                                             ,Morehead State University                                             ,University Blvd                                                           ,Morehead            ,KY,40351,1,"Public, 4-year or above             ",4447,6911,11358,D ,0,0,7,0,0,7,46,0,5,0,21,61
4295,1.17E+08,Laney College                                                         ,Main Campus                                                           ,900 FALLON ST                                                             ,OAKLAND             ,CA,94607,4,"Public, 2-year                      ",5260,6102,11362,D+,0,0,3,1,9,18,30,21,0,5,7,0
4296,2.27E+08,North Lake College                                                    ,Central Campus                                                        ,5001 N MACARTHUR BLVD                                                     ,IRVING              ,TX,7.50E+08,4,"Public, 2-year                      ",5143,6222,11365,B+,0,0,0,0,0,2,0,0,0,0,4,0
4298,1.06E+08,Arkansas Tech University                                              ,Main Campus                                                           ,"1509 N. Boulder Ave., Room 210                                            ",RUSSELLVILLE        ,AR,7.28E+08,1,"Public, 4-year or above             ",5054,6315,11369,D ,0,0,8,0,2,17,63,3,1,0,8,31
4299,1.87E+08,William Paterson University of New Jersey                             ,Main Campus                                                           ,300 POMPTON RD                                                            ,WAYNE               ,NJ,7.47E+07,1,"Public, 4-year or above             ",4904,6510,11414,D ,0,0,8,0,2,8,23,0,1,3,136,24
4301,1.25E+08,Victor Valley College                                                 ,Victor Valley College                                                 ,18422 BEAR VALLEY RD                                                      ,VICTORVILLE         ,CA,9.24E+08,4,"Public, 2-year                      ",4980,6524,11504,C-,0,0,0,0,7,8,35,11,2,2,19,3
4304,1.26E+08,Arapahoe Community College                                            ,Arapahoe Community College                                            ,5900 S. Santa Fe Drive                                                    ,Littleton           ,CO,80120,4,"Public, 2-year                      ",5682,5939,11621,A-,0,0,0,0,0,0,1,2,0,1,7,2
4305,2.18E+08,Midlands Technical College                                            ,Main Campus                                                           ,1260 Lexington Drive                                                      ,West Columbia       ,SC,29170,4,"Public, 2-year                      ",4720,6914,11634,B ,0,0,0,0,0,2,3,2,0,1,2,0
4306,1.93E+08,Mercy College                                                         ,Mercy College - Dobbs Ferry Campus                                    ,555 Broadway                                                              ,Dobbs Ferry         ,NY,10522,2,"Private nonprofit, 4-year or above  ",3182,8466,11648,A-,0,0,0,0,0,4,16,4,0,0,1,0
4309,1.27E+08,University of Denver                                                  ,University Park Campus                                                ,2199 S. UNIVERSITY BLVD.                                                  ,DENVER              ,CO,80208,2,"Private nonprofit, 4-year or above  ",5128,6650,11778,D ,0,0,16,0,2,2,37,14,3,2,20,41
4310,2.39E+08,Marquette University                                                  ,Main Campus                                                           ,1250 W. Wisconsin Ave                                                     ,Milwaukee           ,WI,5.32E+08,2,"Private nonprofit, 4-year or above  ",5649,6133,11782,F ,0,0,24,0,5,15,37,2,0,2,127,48
4312,2.43E+08,University of Puerto Rico-Mayaguez                                    ,"University of PR, Mayaguez Campus                                     ",POST ST                                                                   ,MAYAGUEZ            ,PR,681,1,"Public, 4-year or above             ",6343,5495,11838,B ,0,0,0,0,2,0,1,1,0,1,0,0
4313,1.29E+08,Central Connecticut State University                                  ,Main Campus                                                           ,1615 STANLEY ST                                                           ,NEW BRITAIN         ,CT,6050,1,"Public, 4-year or above             ",5828,6037,11865,D+,0,0,10,0,2,0,28,4,0,0,36,52
4316,1.76E+08,Hinds Community College                                               ,Hinds Community College-Main Campus-Raymond                           ,608 Hinds Blvd                                                            ,Raymond             ,MS,39154,4,"Public, 2-year                      ",4352,7541,11893,C ,0,0,0,1,2,18,146,4,1,10,61,16
4317,1.41E+08,University of West Georgia                                            ,Main Campus                                                           ,1601 MAPLE ST                                                             ,CARROLLTON          ,GA,3.01E+08,1,"Public, 4-year or above             ",4254,7675,11929,D ,0,0,13,2,4,1,74,3,2,4,257,481
4320,2.40E+08,University of Wisconsin-Whitewater                                    ,Main Campus                                                           ,800 W. Main St.                                                           ,WHITEWATER          ,WI,53190,1,"Public, 4-year or above             ",5881,6146,12027,D-,0,0,27,0,0,0,16,1,0,5,288,338
4321,1.91E+08,CUNY Lehman College                                                   ,Herbert H. Lehman College                                             ,250 BEDFORD PARK BLVD WEST                                                ,BRONX               ,NY,1.05E+08,1,"Public, 4-year or above             ",3683,8402,12085,B ,0,0,1,0,0,0,0,0,0,0,2,0
4322,1.31E+08,Yale University                                                       ,Main Campus                                                           ,105 Wall Street                                                           ,NEW HAVEN           ,CT,6520,2,"Private nonprofit, 4-year or above  ",6148,5961,12109,F ,0,0,46,0,10,7,118,21,3,2,101,84
4323,2.08E+08,Chemeketa Community College                                           ,Main Campus                                                           ,4000 LANCASTER DR NE                                                      ,SALEM               ,OR,97305,4,"Public, 2-year                      ",5271,6840,12111,B ,0,0,0,0,0,0,2,14,0,0,2,0
4324,1.52E+08,University of Notre Dame                                              ,Main Campus                                                           ,204 Hammes Mowbray Hall                                                   ,Notre Dame          ,IN,46556,2,"Private nonprofit, 4-year or above  ",6650,5474,12124,D-,0,0,30,0,3,7,91,21,1,0,18,178
4325,1.54E+08,University of Northern Iowa                                           ,Main Campus                                                           ,1222 W 27TH ST                                                            ,CEDAR FALLS         ,IA,50614,1,"Public, 4-year or above             ",5030,7129,12159,D-,0,0,21,1,0,6,18,3,3,0,88,148
4326,1.10E+08,Butte College                                                         ,Butte Community College                                               ,3536 Butte Campus Drive                                                   ,Oroville            ,CA,9.60E+08,4,"Public, 2-year                      ",5807,6356,12163,C+,0,0,0,0,0,5,11,2,2,3,15,7
4327,1.84E+08,Essex County College                                                  ,Essex County College                                                  ,303 UNIVERSITY AVE                                                        ,NEWARK              ,NJ,7.10E+07,4,"Public, 2-year                      ",5054,7121,12175,C-,0,0,3,0,13,1,3,0,0,3,4,1
4329,2.04E+08,Lorain County Community College                                       ,Lorain County Community College                                       ,1005 N ABBE RD                                                            ,ELYRIA              ,OH,4.40E+08,4,"Public, 2-year                      ",4478,7796,12274,B ,0,0,1,0,0,0,3,1,1,0,0,0
